date,open,high,low,close,volume
2020-08-19,100.87,101.51,99.8,100.3,180300
2020-08-20,99.29,100.18,98.31,98.71,152700
2020-08-21,98.2,99.55,97.21,99.47,239400
2020-08-24,100.6,100.6,98.91,99.78,196100
2020-08-25,100.28,100.28,98.28,99.81,110000
2020-08-26,99.72,100.59,99.32,100.15,127900
2020-08-27,100.97,100.97,99.29,99.63,142700
2020-08-28,100.0,100.85,99.61,100.62,175700
2020-08-31,100.09,100.92,98.27,98.34,184100
2020-09-01,97.9,100.15,97.19,100.03,199900
2020-09-02,100.39,101.06,98.81,100.6,122800
2020-09-03,100.71,100.84,95.74,96.3,143700
2020-09-04,98.02,98.17,93.93,95.79,188100
2020-09-08,94.87,98.21,93.44,96.86,231100
2020-09-09,97.55,99.49,97.55,98.64,191800
2020-09-10,99.09,99.52,98.28,98.85,169600
2020-09-11,99.62,100.33,98.43,99.32,182800
2020-09-14,100.27,101.42,99.45,100.41,147400
2020-09-15,101.07,101.86,100.19,100.48,118700
2020-09-16,101.46,102.89,100.52,101.89,214700
2020-09-17,100.6,100.83,98.75,99.72,172500
2020-09-18,100.72,100.94,96.6,97.33,877100
2020-09-21,95.19,95.26,90.33,91.73,282400
2020-09-22,92.16,95.13,91.69,94.95,226900
2020-09-23,94.74,95.47,92.9,92.99,234900
2020-09-24,93.25,94.74,91.35,93.46,153800
2020-09-25,92.55,94.35,92.47,93.42,186900
2020-09-28,94.54,96.88,94.54,96.43,177400
2020-09-29,96.41,97.96,96.31,97.12,166400
2020-09-30,97.23,98.73,96.76,97.16,234300
2020-10-01,97.94,98.61,96.46,97.37,213200
2020-10-02,92.0,92.0,89.8,90.62,1284300
2020-10-05,91.58,92.89,91.24,92.2,593400
2020-10-06,93.46,94.14,89.16,90.66,8811400
2020-10-07,91.63,94.66,91.63,93.28,563400
2020-10-08,94.52,95.39,93.34,94.57,325100
2020-10-09,95.51,95.9,93.7,95.23,195100
2020-10-12,95.94,96.52,94.53,96.0,185000
2020-10-13,95.14,95.3,93.84,93.9,204900
2020-10-14,93.84,94.74,92.57,93.21,139200
2020-10-15,94.53,97.92,93.15,97.3,339700
2020-10-16,97.45,99.14,96.71,96.76,240700
2020-10-19,96.83,97.63,93.68,94.0,183500
2020-10-20,94.61,96.45,94.41,95.14,233400
2020-10-21,95.01,96.74,94.92,95.51,352300
2020-10-22,96.29,96.43,94.34,95.77,240300
2020-10-23,96.62,97.19,95.56,96.96,194700
2020-10-26,95.53,96.65,93.2,94.03,240700
2020-10-27,94.62,96.41,89.0,89.62,537000
2020-10-28,87.42,89.51,86.9,87.38,330900
2020-10-29,86.85,88.61,86.2,88.31,316300
2020-10-30,88.31,90.6,87.85,88.72,417100
2020-11-02,90.1,91.99,90.06,91.67,239600
2020-11-03,93.53,95.29,92.05,94.85,248000
2020-11-04,94.19,94.48,91.45,92.95,154700
2020-11-05,93.9,96.01,93.49,93.87,199300
2020-11-06,94.39,94.74,92.48,93.29,117400
2020-11-09,97.27,101.69,91.32,91.56,290500
2020-11-10,92.84,94.44,92.36,93.29,276700
2020-11-11,94.11,94.11,90.15,92.18,183100
2020-11-12,91.48,91.78,89.2,90.52,239000
2020-11-13,91.36,93.34,91.36,92.2,140600
2020-11-16,93.38,95.01,92.52,95.0,156800
2020-11-17,94.13,96.18,92.53,95.89,270900
2020-11-18,95.95,96.24,93.84,93.94,131200
2020-11-19,93.22,94.99,92.73,94.81,207500
2020-11-20,94.29,94.29,92.54,93.76,140000
2020-11-23,94.36,96.02,94.14,95.21,131400
2020-11-24,96.32,96.61,94.2,94.46,203400
2020-11-25,93.97,93.97,91.0,92.84,177200
2020-11-27,93.01,93.71,92.33,93.64,66600
2020-11-30,93.35,93.41,91.44,91.9,178000
2020-12-01,93.1,93.69,91.93,92.8,177500
2020-12-02,92.16,92.92,89.87,90.11,205300
2020-12-03,90.04,91.86,89.6,90.32,212500
2020-12-04,90.4,91.48,89.99,90.76,159200
2020-12-07,90.67,91.51,89.95,90.61,144000
2020-12-08,90.03,90.92,89.72,90.56,216800
2020-12-09,91.41,91.96,89.99,90.76,228600
2020-12-10,89.94,90.2,88.72,89.37,199800
2020-12-11,88.61,90.83,88.61,90.22,184600
2020-12-14,90.98,91.98,90.9,90.98,139000
2020-12-15,91.29,92.48,90.66,92.41,263800
2020-12-16,93.3,93.69,91.26,91.62,167700
2020-12-17,91.98,93.53,91.98,93.35,138600
2020-12-18,93.1,94.47,93.1,93.43,589800
2020-12-21,91.34,92.72,90.37,92.71,292200
2020-12-22,92.69,93.43,92.14,93.1,110400
2020-12-23,93.48,93.88,91.85,92.56,212700
2020-12-24,93.04,93.11,92.33,92.89,40500
2020-12-28,93.9,94.36,93.03,93.05,123800
2020-12-29,93.45,93.45,91.25,92.0,145500
2020-12-30,92.6,93.79,92.43,92.8,115300
2020-12-31,92.75,93.69,91.74,93.45,188200
2021-01-04,94.19,95.67,91.25,92.61,262800
2021-01-05,92.62,94.84,92.6,94.12,369700
2021-01-06,95.61,99.04,94.76,98.27,438500
2021-01-07,98.49,100.95,97.96,100.48,175400
2021-01-08,100.47,101.36,98.81,99.87,188500
2021-01-11,98.91,101.56,98.91,101.03,224800
2021-01-12,101.39,102.67,101.18,102.38,118800
2021-01-13,102.58,102.58,100.87,101.6,147200
2021-01-14,102.48,102.48,100.72,100.97,159500
2021-01-15,99.92,100.02,97.3,99.49,309200
2021-01-19,100.25,102.49,100.25,102.42,299400
2021-01-20,102.75,105.43,102.48,104.31,250100
2021-01-21,104.5,105.89,102.52,102.76,180300
2021-01-22,101.44,103.12,100.14,102.97,168400
2021-01-25,102.36,102.82,99.04,100.28,170300
2021-01-26,100.83,100.83,96.82,97.08,171500
2021-01-27,94.73,96.6,92.47,93.77,284100
2021-01-28,94.82,95.16,93.63,94.69,167900
2021-01-29,94.37,94.99,91.91,92.0,217000
2021-02-01,93.11,95.74,92.15,95.27,157000
2021-02-02,96.38,97.67,95.15,96.45,143600
2021-02-03,95.97,96.98,95.3,96.93,158800
2021-02-04,96.97,99.17,96.88,97.14,240000
2021-02-05,97.0,100.2,97.0,100.17,188900
2021-02-08,100.81,103.66,100.2,103.55,207700
2021-02-09,102.92,102.99,94.57,95.9,349200
2021-02-10,96.02,97.09,93.17,93.5,271500
2021-02-11,93.71,94.69,92.86,94.25,245200
2021-02-12,93.99,95.72,93.94,95.53,151400
2021-02-16,95.86,97.37,95.2,96.31,444000
2021-02-17,95.11,96.8,95.11,96.2,173200
2021-02-18,96.14,97.29,95.66,96.53,357800
2021-02-19,97.05,98.47,97.05,97.82,238400
2021-02-22,97.13,99.15,96.12,97.33,372000
2021-02-23,97.19,99.21,96.33,98.59,261700
2021-02-24,99.07,99.68,97.96,99.4,160200
2021-02-25,98.97,99.71,98.08,98.18,342300
2021-02-26,98.52,99.3,97.28,97.46,280200
2021-03-01,99.25,100.53,98.57,100.02,142700
2021-03-02,99.78,99.78,97.13,98.17,424100
2021-03-03,99.03,99.94,98.22,98.39,216100
2021-03-04,98.84,99.49,96.79,98.74,460700
2021-03-05,100.0,100.54,97.94,100.38,551100
2021-03-08,101.48,105.58,100.84,104.38,212700
2021-03-09,104.7,105.61,103.58,104.58,333100
2021-03-10,105.49,108.86,104.67,107.92,314400
2021-03-11,107.0,109.85,105.79,106.16,363400
2021-03-12,106.48,107.03,105.47,106.48,523000
2021-03-15,106.01,108.57,105.08,108.56,276700
2021-03-16,108.24,109.66,107.37,109.27,241800
2021-03-17,109.64,109.64,106.88,107.88,293800
2021-03-18,107.8,108.37,106.3,106.33,262600
2021-03-19,106.45,106.45,104.2,104.81,530300
2021-03-22,104.86,105.24,102.62,103.4,137100
2021-03-23,103.4,103.4,100.76,101.19,230500
2021-03-24,102.73,104.59,100.66,100.81,148100
2021-03-25,100.2,102.69,98.72,102.29,131600
2021-03-26,103.53,104.39,102.5,104.12,210400
2021-03-29,103.81,105.73,101.41,101.5,212100
2021-03-30,101.18,103.49,100.54,103.4,230800
2021-03-31,103.68,104.52,102.22,103.73,264900
2021-04-01,103.5,105.41,102.97,105.35,164600
2021-04-05,106.09,106.44,104.73,105.54,160600
2021-04-06,105.98,107.25,105.0,106.18,128800
2021-04-07,105.94,106.56,104.44,104.52,108700
2021-04-08,104.64,105.1,102.91,104.63,129300
2021-04-09,105.2,106.53,104.82,106.22,96000
2021-04-12,106.22,107.61,105.58,107.27,91400
2021-04-13,108.33,108.42,105.83,106.81,132500
2021-04-14,106.9,108.1,106.9,107.17,92600
2021-04-15,108.26,108.26,106.39,106.84,105900
2021-04-16,107.7,108.24,106.73,107.85,252000
2021-04-19,108.22,108.5,106.42,107.27,148600
2021-04-20,106.63,108.66,104.04,104.82,131900
2021-04-21,105.1,106.23,104.85,105.43,184900
2021-04-22,106.1,107.58,105.03,106.2,187500
2021-04-23,106.77,107.93,105.8,107.37,135000
2021-04-26,108.15,108.63,107.15,107.53,126800
2021-04-27,112.5,114.4,109.12,114.35,308600
2021-04-28,114.27,114.69,110.87,113.0,239400
2021-04-29,113.34,113.49,111.23,113.02,225200
2021-04-30,111.9,112.7,110.74,112.7,339000
2021-05-03,113.49,116.17,113.41,115.53,226500
2021-05-04,114.94,117.27,114.94,116.73,197100
2021-05-05,116.78,116.78,114.15,115.53,139200
2021-05-06,116.13,116.88,115.4,116.73,126500
2021-05-07,116.69,118.57,116.69,118.46,99900
2021-05-10,118.67,119.77,116.41,116.54,127900
2021-05-11,114.98,114.98,112.77,112.94,116600
2021-05-12,113.74,114.05,108.17,108.26,187500
2021-05-13,108.8,112.62,108.8,112.08,196800
2021-05-14,112.51,115.0,111.72,114.55,137600
2021-05-17,113.44,113.71,112.16,113.49,103800
2021-05-18,113.37,113.74,111.08,111.11,188600
2021-05-19,109.5,111.72,109.42,111.52,147100
2021-05-20,111.42,111.42,110.36,111.3,166100
2021-05-21,112.59,112.72,111.33,112.27,145000
2021-05-24,112.79,113.88,111.95,112.88,116800
2021-05-25,113.26,113.75,111.6,111.85,166100
2021-05-26,112.54,114.54,112.2,114.36,146100
2021-05-27,115.6,115.6,113.21,113.22,128000
2021-05-28,112.87,113.22,110.99,112.32,99200
2021-06-01,113.08,114.22,112.2,113.45,118500
2021-06-02,113.68,113.68,109.59,109.96,128100
2021-06-03,109.87,110.25,109.0,109.2,175000
2021-06-04,109.97,110.73,109.25,110.35,112200
2021-06-07,110.54,111.22,109.95,110.56,163100
2021-06-08,110.97,112.2,109.96,111.75,120100
2021-06-09,111.84,112.26,110.6,110.74,153700
2021-06-10,111.11,111.54,108.74,108.85,109600
2021-06-11,108.86,111.2,108.86,111.09,144300
2021-06-14,111.27,111.52,109.27,110.09,187400
2021-06-15,110.13,111.44,109.89,110.21,146300
2021-06-16,109.81,111.14,109.61,110.35,174500
2021-06-17,110.23,111.01,106.21,108.37,185000
2021-06-18,107.9,108.21,106.82,107.37,317500
2021-06-21,108.55,110.17,108.55,109.88,136900
2021-06-22,109.9,111.34,109.18,110.97,126000
2021-06-23,111.48,111.48,109.97,110.23,142600
2021-06-24,110.59,111.47,109.43,111.08,112000
2021-06-25,111.5,111.74,109.86,110.09,574200
2021-06-28,110.11,110.11,108.29,108.84,144100
2021-06-29,108.93,110.13,108.66,109.85,110600
2021-06-30,109.31,110.89,108.18,110.44,204000
2021-07-01,111.25,111.98,110.27,110.88,162100
2021-07-02,111.35,111.35,109.99,110.61,149100
2021-07-06,111.12,111.26,109.1,110.18,267800
2021-07-07,109.33,111.82,109.33,110.71,104000
2021-07-08,109.36,110.64,108.14,108.75,170600
2021-07-09,110.34,110.97,109.6,110.5,75600
2021-07-12,109.8,111.22,109.43,111.11,108400
2021-07-13,110.55,111.23,109.89,110.25,141600
2021-07-14,110.87,110.87,109.6,109.79,95200
2021-07-15,109.35,110.54,107.76,110.42,131300
2021-07-16,111.29,111.59,109.82,109.98,175600
2021-07-19,108.55,109.94,107.12,108.58,163200
2021-07-20,109.36,112.24,108.22,111.27,185300
2021-07-21,111.59,113.43,111.3,111.57,125800
2021-07-22,111.2,112.22,109.49,109.67,140700
2021-07-23,111.02,111.99,110.16,111.6,95600
2021-07-26,112.13,112.65,110.92,111.17,109500
2021-07-27,110.06,111.61,108.23,108.51,245400
2021-07-28,109.27,111.45,108.27,110.24,135400
2021-07-29,111.71,112.19,111.11,111.99,94600
2021-07-30,111.75,113.29,111.32,112.48,124000
2021-08-02,113.33,113.97,110.56,110.8,95400
2021-08-03,110.73,112.94,110.05,112.51,200600
2021-08-04,111.38,113.46,111.34,111.35,123700
2021-08-05,112.31,112.85,111.44,111.71,92400
2021-08-06,112.78,112.92,111.07,112.78,93600
2021-08-09,112.41,112.45,110.67,110.72,68400
2021-08-10,110.72,113.57,109.27,112.19,93400
2021-08-11,113.12,114.53,112.07,114.46,90100
2021-08-12,115.21,115.21,112.83,113.11,68700
2021-08-13,112.87,112.87,111.89,112.54,67000
2021-08-16,111.62,114.26,111.01,113.36,70000
2021-08-17,112.4,112.4,109.72,110.65,63400
2021-08-18,110.86,111.97,110.23,110.48,62600
2021-08-19,109.44,111.03,109.44,110.66,78200
2021-08-20,110.49,112.48,109.98,112.3,87200
2021-08-23,113.28,113.43,112.21,113.14,89500
2021-08-24,113.78,113.78,112.66,113.43,60800
2021-08-25,113.57,114.59,113.24,113.44,71600
2021-08-26,112.96,113.45,110.82,110.87,92500
2021-08-27,111.48,115.86,111.48,114.97,156600
2021-08-30,115.88,116.43,114.43,114.53,61400
