date,open,high,low,close,volume
2020-08-19,135.31,135.68,132.79,133.25,715026
2020-08-20,132.31,133.73,132.08,132.82,1255673
2020-08-21,132.8,132.93,130.65,132.19,937300
2020-08-24,133.13,135.35,132.14,132.83,749222
2020-08-25,134.24,134.85,132.84,133.59,572783
2020-08-26,133.09,133.72,131.87,132.84,905267
2020-08-27,133.74,137.17,132.71,136.44,1344974
2020-08-28,136.81,137.68,135.4,137.54,758801
2020-08-31,137.64,138.07,136.26,136.78,773942
2020-09-01,136.1,136.69,135.17,136.39,678564
2020-09-02,136.5,139.16,135.27,138.81,804533
2020-09-03,138.83,139.22,135.7,136.43,1387719
2020-09-04,137.35,137.9,133.12,135.73,574534
2020-09-08,134.5,136.32,133.5,134.25,785066
2020-09-09,135.11,137.32,135.06,136.12,993950
2020-09-10,136.4,137.82,134.54,134.63,1086856
2020-09-11,136.11,136.83,134.54,135.16,641793
2020-09-14,135.92,137.48,135.47,136.5,841407
2020-09-15,137.1,140.29,136.98,140.1,972835
2020-09-16,140.75,143.61,140.12,141.68,1135472
2020-09-17,140.37,142.13,138.33,138.63,1064196
2020-09-18,138.17,139.34,132.62,134.83,1859665
2020-09-21,132.5,132.71,128.09,130.1,1446223
2020-09-22,130.84,132.33,129.4,131.6,1132897
2020-09-23,131.45,131.9,129.51,129.84,671766
2020-09-24,129.26,129.28,125.39,128.27,884461
2020-09-25,127.7,132.02,127.08,131.11,886624
2020-09-28,133.19,133.99,131.98,132.34,937197
2020-09-29,132.83,132.94,127.95,129.51,856445
2020-09-30,129.9,133.91,129.7,132.17,1040300
2020-10-01,133.15,134.85,131.95,133.33,1134957
2020-10-02,130.51,134.95,130.35,133.68,1000748
2020-10-05,135.21,137.61,134.53,137.47,625416
2020-10-06,137.55,140.17,136.78,136.97,775075
2020-10-07,137.82,141.32,137.82,140.61,739437
2020-10-08,142.17,143.32,141.13,142.39,816893
2020-10-09,143.63,145.44,142.9,143.68,1063269
2020-10-12,145.72,145.72,143.53,144.81,992920
2020-10-13,143.87,143.91,140.29,140.59,1247639
2020-10-14,141.75,144.54,141.08,141.48,884255
2020-10-15,139.14,143.33,137.71,143.24,1020730
2020-10-16,143.95,145.0,142.46,142.65,793409
2020-10-19,142.65,144.18,137.22,137.86,1042360
2020-10-20,139.19,140.16,137.45,137.77,602962
2020-10-21,137.12,138.56,136.54,137.69,526124
2020-10-22,138.41,140.06,137.0,138.88,1078925
2020-10-23,140.17,140.17,138.16,138.55,744999
2020-10-26,136.57,137.81,133.98,135.45,1672205
2020-10-27,135.32,137.92,134.39,134.56,1031030
2020-10-28,131.92,132.04,128.87,129.49,1824130
2020-10-29,128.92,130.84,127.67,129.94,1638936
2020-10-30,129.6,130.89,126.26,128.25,1294092
2020-11-02,129.97,130.3,127.03,128.66,1170183
2020-11-03,130.84,133.45,129.89,132.44,782491
2020-11-04,133.02,136.7,132.37,132.82,1054823
2020-11-05,134.71,136.99,134.08,135.29,1604328
2020-11-06,135.71,139.74,130.77,134.49,2280523
2020-11-09,155.26,160.34,150.26,151.41,2930041
2020-11-10,148.54,150.0,145.5,145.79,2190501
2020-11-11,146.73,147.09,142.33,145.05,1313765
2020-11-12,144.45,146.4,142.58,144.11,1382260
2020-11-13,144.91,147.58,144.28,146.95,1646558
2020-11-16,149.98,149.98,143.05,145.84,1429743
2020-11-17,144.21,146.07,140.42,145.78,1403993
2020-11-18,146.03,148.75,143.81,143.87,1577651
2020-11-19,143.57,143.62,141.05,142.26,1830619
2020-11-20,141.83,142.88,140.1,141.69,1506478
2020-11-23,142.3,144.52,141.35,141.98,678873
2020-11-24,143.35,147.47,143.33,146.68,1136708
2020-11-25,146.01,146.6,144.09,145.32,619339
2020-11-27,146.1,146.24,144.24,145.65,393151
2020-11-30,145.86,147.05,144.4,144.78,906606
