date,open,high,low,close,volume
2023-05-16,224.71,226.45,223.24,224.47,291000
2023-05-17,225.54,225.54,222.52,223.96,348500
2023-05-18,223.51,226.34,223.02,225.92,318000
2023-05-19,226.72,227.84,226.04,227.41,492300
2023-05-22,227.0,229.72,226.61,228.54,510800
2023-05-23,227.09,228.76,222.87,223.02,368600
2023-05-24,221.72,223.34,220.96,222.04,320000
2023-05-25,222.96,225.38,221.85,223.85,385200
2023-05-26,224.31,228.26,224.31,225.99,450400
2023-05-30,227.27,227.83,224.58,224.85,456100
2023-05-31,224.81,225.34,222.35,223.32,1228300
2023-06-01,223.72,224.6,221.88,223.28,466400
2023-06-02,223.24,227.34,223.24,226.97,540100
2023-06-05,225.81,227.04,224.31,224.96,427100
2023-06-06,224.75,227.21,223.73,224.36,376000
2023-06-07,223.68,225.05,219.98,220.83,470400
2023-06-08,220.83,222.12,219.33,220.51,432300
2023-06-09,220.33,222.43,220.05,220.97,379700
2023-06-12,221.56,224.5,221.17,223.91,434400
2023-06-13,224.72,225.93,222.8,223.45,354700
2023-06-14,223.33,223.83,219.74,220.79,527700
2023-06-15,220.21,225.45,219.78,224.71,513600
2023-06-16,225.76,226.06,223.34,223.69,1051100
2023-06-20,222.23,224.39,220.97,221.69,485500
2023-06-21,220.95,221.07,218.89,220.36,548200
2023-06-22,220.02,220.58,218.69,220.27,384900
2023-06-23,218.18,222.46,217.84,221.33,764200
2023-06-26,220.94,222.29,219.28,219.45,344800
2023-06-27,219.54,222.59,219.16,221.44,444300
2023-06-28,221.44,223.54,221.28,222.81,294400
2023-06-29,221.46,223.04,219.97,222.93,271700
2023-06-30,224.1,226.8,223.49,225.97,374400
2023-07-03,224.73,225.54,222.77,222.91,243900
2023-07-05,222.08,223.08,221.0,222.45,451500
2023-07-06,220.43,223.29,220.25,223.13,404200
2023-07-07,222.55,223.87,220.81,222.45,354700
2023-07-10,221.94,225.11,221.61,225.09,377600
2023-07-11,221.0,221.63,212.13,213.73,1060500
2023-07-12,216.38,217.88,214.54,215.83,610400
2023-07-13,215.98,217.38,215.29,216.41,422500
2023-07-14,215.71,217.32,215.7,216.63,310800
2023-07-17,216.46,217.38,214.88,215.31,297200
2023-07-18,214.62,215.96,213.36,215.46,398700
2023-07-19,216.84,217.81,213.54,215.01,538800
2023-07-20,214.46,216.0,212.86,213.6,469500
2023-07-21,214.41,215.2,213.4,213.89,468100
2023-07-24,214.61,215.41,211.74,211.88,388900
2023-07-25,211.42,212.55,210.77,211.05,517300
2023-07-26,210.88,211.95,209.65,210.84,653800
2023-07-27,213.15,213.66,208.8,209.45,564600
2023-07-28,208.32,214.46,205.96,208.28,653300
2023-07-31,208.22,211.08,208.22,210.95,517700
2023-08-01,209.6,212.41,208.84,211.4,532800
2023-08-02,209.59,209.59,206.64,207.89,488500
2023-08-03,208.03,208.58,207.16,208.13,419900
2023-08-04,210.18,210.18,204.88,205.11,444000
2023-08-07,204.72,207.05,204.72,205.25,497500
2023-08-08,204.92,205.24,202.31,203.21,430000
2023-08-09,203.88,206.02,203.31,204.61,367400
2023-08-10,205.84,206.99,203.24,203.97,388800
2023-08-11,203.66,206.76,203.08,205.96,341400
2023-08-14,206.45,208.3,205.43,208.26,329400
2023-08-15,207.96,209.51,205.51,206.13,386500
2023-08-16,205.43,207.71,204.68,204.87,316400
2023-08-17,204.7,205.45,201.07,201.11,435100
2023-08-18,200.09,202.59,200.09,201.34,305000
2023-08-21,201.1,202.81,200.79,201.93,222000
2023-08-22,202.04,204.35,202.04,202.99,286600
2023-08-23,203.72,206.65,203.72,205.19,322400
2023-08-24,205.89,206.55,202.53,202.57,307600
2023-08-25,203.34,206.03,202.68,205.74,374900
2023-08-28,206.03,207.93,205.74,206.53,261400
2023-08-29,206.44,207.45,205.84,207.35,280400
2023-08-30,207.35,209.54,207.25,209.12,287500
2023-08-31,209.96,210.64,207.48,207.79,597000
2023-09-01,208.16,208.6,203.97,205.15,371300
2023-09-05,205.31,207.59,205.31,206.25,409700
2023-09-06,206.37,207.11,204.79,205.58,325900
2023-09-07,205.5,208.44,205.21,207.75,556600
2023-09-08,207.66,209.31,205.83,206.56,299400
2023-09-11,206.07,207.19,201.15,202.26,538400
2023-09-12,201.17,202.06,198.36,198.48,610800
2023-09-13,198.62,200.04,198.34,199.47,564200
2023-09-14,200.73,201.95,200.03,200.41,521500
2023-09-15,200.69,202.61,200.04,200.72,1742000
2023-09-18,200.2,202.04,199.48,199.72,538500
2023-09-19,199.04,201.71,198.67,200.4,307900
2023-09-20,201.52,202.93,200.68,200.75,325600
2023-09-21,200.35,201.2,198.46,200.33,668700
2023-09-22,200.71,201.49,199.45,199.72,331700
2023-09-25,199.35,201.29,198.76,200.94,309900
2023-09-26,200.71,201.37,199.43,200.29,423300
2023-09-27,200.86,201.94,199.11,200.47,384100
2023-09-28,199.68,203.68,199.44,202.59,426400
2023-09-29,203.35,204.72,202.3,202.53,363700
2023-10-02,202.53,203.43,201.3,202.34,354600
2023-10-03,200.78,203.21,200.52,201.31,479500
2023-10-04,201.91,204.85,201.33,204.5,591100
2023-10-05,204.4,205.75,202.73,205.08,491400
2023-10-06,204.44,208.63,204.44,207.21,435200
2023-10-09,206.35,208.75,206.08,207.77,266300
2023-10-10,207.45,208.79,206.83,208.29,374900
2023-10-11,208.71,210.89,208.69,210.09,437500
2023-10-12,210.4,210.99,207.7,208.93,356700
2023-10-13,208.83,209.41,206.04,207.47,475100
2023-10-16,208.42,211.56,208.35,211.18,498300
2023-10-17,210.35,214.69,210.35,214.27,567400
2023-10-18,213.99,216.57,212.91,213.04,502600
2023-10-19,213.14,215.36,211.28,211.66,555400
2023-10-20,212.14,212.14,206.73,208.12,634200
2023-10-23,207.01,208.62,206.08,206.42,495500
2023-10-24,207.01,207.57,205.24,206.87,476600
2023-10-25,206.28,208.62,205.17,206.47,494000
2023-10-26,205.96,207.14,204.43,204.53,563700
2023-10-27,200.47,200.9,188.44,192.63,1652700
2023-10-30,194.01,198.77,193.73,198.13,675700
2023-10-31,198.59,199.96,197.09,199.66,574800
2023-11-01,200.33,200.33,194.47,194.53,682100
2023-11-02,195.39,201.82,195.39,200.35,529900
2023-11-03,202.22,204.21,201.35,202.49,436300
2023-11-06,202.42,203.42,201.8,203.31,439400
2023-11-07,204.8,206.34,203.65,203.86,410700
2023-11-08,204.17,205.44,203.33,205.02,373300
2023-11-09,205.6,206.26,203.71,204.04,363700
2023-11-10,204.87,207.57,203.91,207.26,294200
2023-11-13,207.38,209.07,207.1,208.12,351500
2023-11-14,209.27,211.12,207.12,208.1,730100
2023-11-15,208.4,210.18,206.24,206.55,684300
2023-11-16,206.84,211.06,206.37,209.32,626800
2023-11-17,208.77,210.41,208.31,210.12,1164400
2023-11-20,210.12,212.15,210.12,210.88,398900
2023-11-21,211.88,214.53,211.79,212.6,401300
